Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K22292,8.12070530535025,16.7533599980283,14.3232675096216,7.22704493103543,34.4763040228628,31.723751109747,31.8912895850662,22.8892344725318,36.5084533376394,37.7579352343547
K22293,0.171782416692956,0.319973636262684,1.18128044397225,0.58073223248572,1.63583665486349,1.39029707501027,0.972715136714618,0.941066894367293,0.63291861064366,0.964191920837875
K22294,0.113271134688503,0.189186313450041,0,0.0813621594834044,2.00397934995526,2.56577819101022,2.52236785582886,2.60023424744945,5.13574978721451,4.64492854302422
K22296,0.0895505824169218,0.635483695021631,0.110537687686912,0.430211394201501,1.13687677081027,1.34910124275964,0.851878070631994,1.10742082918764,0.930962594648042,0.303288842265556
K22297,0.923156945291753,2.99729400905389,0.463231860132278,2.53871056516981,2.7332257322253,5.14081202303986,4.00284810006784,4.62981749725318,5.43581984573514,12.406529306726
K22298,0,1.09704533913962,0.0478095497744672,0.430077711672054,0.0247627287150449,0.246839711903653,0.0806835005521298,1.49811590344492,0,0.879807676950196
K22303,26.8349503684578,5.03493788573028,26.0927819583709,14.6069931043677,0.956507451114667,1.75947915900161,0.16181645268763,1.03089932869662,0.583919933210295,1.42016634508095
K22305,163.505892922234,225.497011558077,51.6493079442434,161.819865879147,11.4972786472233,33.1633271485945,2.96617521486212,18.9595588478666,7.8038657976375,40.8062238286702
K22306,0.629385223435648,18.3246376236939,0.0788224044211071,7.3964861181227,40.7173465634037,65.8483510569396,96.7442639159042,54.8076448070762,64.7570490541978,118.476156654753
K22310,1.63647115563487,2.79496081373139,0.760471491025353,0.773970269210553,1.66758956823682,3.13325094023063,19.340796810592,6.1770721123369,32.7999614128388,26.9824446495859
K22311,0.640698494478721,19.1119630553811,0.020975687247498,8.54177430605172,42.7405982661822,76.2402371275524,92.2246807667523,61.325322693914,73.7225181189091,146.501878250847
K22316,0.771581895334631,22.4723294910158,0.302199169096819,10.7011837483038,35.953766495732,60.7695952684663,85.7268287164383,43.02900561954,58.6032225110367,102.671604605837
K22317,1.67828053560733,9.37579287856088,2.21267394995219,3.37744833256033,25.5433849131311,14.7237805338393,12.6611012498637,18.0280346912395,45.8872219671395,12.763809948547
K22318,1.17866682829566,7.85279241098897,1.94953839439409,1.88236175037705,13.5141272805147,9.41938862525333,3.69823933639146,14.2348786503309,37.473573596856,7.8638346216151
K22319,1.96152609362863,13.53893555232,2.18344215727455,3.94930837393561,30.4186208281759,20.1060788224428,13.8364374524954,20.1526912252302,48.2970489827323,14.7903663736207
